BasePay,OvertimePay,OtherPay,Stated_TotalPay
16006.85,42848.10,0.00,58854.95
39210.70,83701.46,0.00,122912.16
103975.51,0.00,0.00,103975.51
115422.58,0.00,0.00,115422.58
24346.61,56712.06,0.00,81058.67
101379.70,0.00,0.00,101379.70
9318.09,46508.94,0.00,55827.03
43329.39,0.00,0.00,43329.39
7396.97,14015.53,0.00,21412.50
8073.47,15121.30,0.00,23194.77
26337.55,77147.52,0.00,103485.07
8585.81,0.00,0.00,8585.81
13650.40,0.00,64145.82,77796.22
44519.64,150952.52,0.00,195472.16
556.18,0.00,3769.66,4325.84
28992.81,0.00,136347.75,165340.56
47051.29,0.00,126759.77,173811.06
28749.79,68882.86,0.00,97632.65
2390.34,0.00,15354.46,17744.80
847.15,7302.50,0.00,8149.65
16014.77,0.00,60170.87,76185.64
103106.94,0.00,0.00,103106.94
15904.22,0.00,68189.72,84093.94
81104.07,0.00,0.00,81104.07
8849.94,0.00,24064.96,32914.90
87009.77,0.00,0.00,87009.77
71389.55,0.00,0.00,71389.55
23656.99,0.00,82918.82,106575.81
147093.63,0.00,0.00,147093.63
1728.41,6780.55,0.00,8508.96
12829.41,0.00,113432.14,126261.55
19446.88,0.00,0.00,19446.88
83387.08,0.00,0.00,83387.08
69848.51,0.00,0.00,69848.51
49297.36,120098.81,0.00,169396.17
41962.57,0.00,145661.70,187624.27
39977.89,61446.93,0.00,101424.82
20640.03,139269.86,0.00,159909.89
94356.54,0.00,0.00,94356.54
10629.66,0.00,89657.37,100287.03
15614.59,0.00,54259.21,69873.80
170720.87,0.00,0.00,170720.87
58647.66,0.00,0.00,58647.66
29095.85,74841.09,0.00,103936.94
4440.46,0.00,23950.43,28390.89
36122.60,58734.46,0.00,94857.06
3233.18,0.00,11478.54,14711.72
197993.89,0.00,0.00,197993.89
25487.78,0.00,61439.35,86927.13
8932.33,0.00,17209.68,26142.01
22568.49,40240.65,0.00,62809.14
49165.56,0.00,0.00,49165.56
7517.58,35396.77,0.00,42914.35
71273.12,0.00,0.00,71273.12
130689.69,0.00,0.00,130689.69
19761.12,62657.87,0.00,82418.99
6287.19,0.00,44639.31,50926.50
82707.61,0.00,0.00,82707.61
877.71,0.00,2909.81,3787.52
27.28,0.00,0.00,27.28
78523.98,137060.82,0.00,215584.80
99924.91,0.00,0.00,99924.91
7129.75,0.00,0.00,7129.75
171511.72,0.00,0.00,171511.72
24767.35,0.00,60269.64,85036.99
36117.96,0.00,84994.52,121112.48
76132.02,0.00,0.00,76132.02
121666.72,0.00,0.00,121666.72
49720.16,139866.07,0.00,189586.23
96988.86,0.00,0.00,96988.86
170902.79,0.00,0.00,170902.79
37550.82,0.00,100350.06,137900.88
23448.67,0.00,39544.32,62992.99
4154.10,12141.47,0.00,16295.57
90122.03,0.00,0.00,90122.03
62720.69,0.00,0.00,62720.69
1085.26,4307.67,0.00,5392.93
109077.27,0.00,0.00,109077.27
16133.59,24756.74,0.00,40890.33
29234.59,45408.90,0.00,74643.49
10681.38,39028.33,0.00,49709.71
40881.66,0.00,0.00,40881.66
947.76,3219.59,0.00,4167.35
64384.10,0.00,0.00,64384.10
24167.00,0.00,96276.30,120443.30
13143.14,0.00,54927.21,68070.35
16968.01,0.00,98374.00,115342.01
45703.91,0.00,124451.72,170155.63
78172.11,0.00,0.00,78172.11
5689.85,0.00,0.00,5689.85
6354.76,29602.04,0.00,35956.80
5186.43,0.00,9613.59,14800.02
37859.01,56971.00,0.00,94830.01
9629.75,0.00,18092.18,27721.93
75456.30,0.00,0.00,75456.30
23599.11,0.00,105977.79,129576.90
191.84,1276.63,0.00,1468.47
23413.72,39922.46,0.00,63336.18
72390.34,0.00,0.00,72390.34
2255.76,6213.37,0.00,8469.13
26213.29,88633.84,0.00,114847.13
102679.22,0.00,0.00,102679.22
55733.94,0.00,0.00,55733.94
9166.16,0.00,59672.75,68838.91
73351.02,0.00,0.00,73351.02
32818.67,65214.24,0.00,98032.91
1739.31,6817.71,0.00,8557.02
10299.09,0.00,58638.26,68937.35
70083.70,0.00,114288.00,184371.70
22803.36,45278.16,0.00,68081.52
93420.10,0.00,0.00,93420.10
69805.70,0.00,124415.74,194221.44
17936.17,0.00,77940.90,95877.07
16915.90,0.00,37112.42,54028.32
26165.47,42822.32,0.00,68987.79
27962.60,47203.66,0.00,75166.26
19720.93,0.00,81707.19,101428.12
35506.47,0.00,0.00,35506.47
13990.67,47972.98,0.00,61963.65
18779.18,0.00,43781.56,62560.74
11969.41,83233.60,0.00,95203.01
182586.52,0.00,0.00,182586.52
50158.12,77740.19,0.00,127898.31
59014.54,0.00,0.00,59014.54
17465.11,0.00,35439.69,52904.80
960.69,0.00,0.00,960.69
34119.19,0.00,110919.85,145039.04
106581.51,0.00,0.00,106581.51
5535.47,0.00,42594.08,48129.55
85833.03,0.00,0.00,85833.03
95183.88,0.00,0.00,95183.88
6704.30,0.00,43061.39,49765.69
18748.71,0.00,84595.39,103344.10
79235.55,0.00,0.00,79235.55
16654.07,48385.68,0.00,65039.75
137939.41,0.00,0.00,137939.41
22794.14,61876.03,0.00,84670.17
130304.67,0.00,0.00,130304.67
13536.33,0.00,58789.37,72325.70
19301.90,0.00,78867.36,98169.26
12002.20,30646.11,0.00,42648.31
47551.25,0.00,0.00,47551.25
17467.06,0.00,0.00,17467.06
16354.01,103516.12,0.00,119870.13
16264.85,87485.47,0.00,103750.32
3300.36,0.00,28291.59,31591.95
4487.76,0.00,11460.79,15948.55
8348.53,16460.47,0.00,24809.00
176713.29,0.00,0.00,176713.29
45013.91,87647.37,0.00,132661.28
18672.61,71379.90,0.00,90052.51
334.60,0.00,0.00,334.60
13883.39,0.00,26963.51,40846.90
77524.11,0.00,0.00,77524.11
6971.46,0.00,0.00,6971.46
58066.40,0.00,0.00,58066.40
11916.56,54965.71,0.00,66882.27
5649.56,43179.63,0.00,48829.19
84940.54,0.00,0.00,84940.54
50875.98,0.00,78982.02,129858.00
141535.87,0.00,0.00,141535.87
10107.48,63614.88,0.00,73722.36
14658.01,0.00,29596.55,44254.56
23959.10,0.00,78217.28,102176.38
153016.85,0.00,0.00,153016.85
30450.20,64723.94,0.00,95174.14
18007.31,40360.92,0.00,58368.23
61748.18,0.00,0.00,61748.18
65232.01,0.00,0.00,65232.01
3894.91,0.00,21594.50,25489.41
53031.89,116581.73,0.00,169613.62
21703.57,0.00,123632.11,145335.68
21742.19,49651.50,0.00,71393.69
27359.67,0.00,55406.54,82766.21
28448.75,136655.65,0.00,165104.40
113848.27,0.00,0.00,113848.27
113816.29,0.00,0.00,113816.29
14990.50,0.00,33279.51,48270.01
28320.62,43816.76,0.00,72137.38
716.74,1465.08,0.00,2181.82
3455.16,18654.40,0.00,22109.56
32644.63,0.00,0.00,32644.63
76875.27,0.00,0.00,76875.27
482.50,0.00,0.00,482.50
370.62,0.00,1360.41,1731.03
35633.56,0.00,91929.29,127562.85
47296.45,147689.56,0.00,194986.01
20350.18,0.00,38895.74,59245.92
24266.34,0.00,51367.68,75634.02
27469.91,45846.83,0.00,73316.74
87798.30,0.00,0.00,87798.30
28810.20,0.00,62299.00,91109.20
4878.72,10276.13,0.00,15154.85
24387.12,66276.92,0.00,90664.04
124227.76,0.00,0.00,124227.76
59438.00,0.00,0.00,59438.00
13890.95,53355.21,0.00,67246.16
18855.07,0.00,63076.89,81931.96
14977.81,0.00,0.00,14977.81
3580.51,0.00,0.00,3580.51
18175.03,0.00,87286.81,105461.84
20265.62,43163.61,0.00,63429.23
48148.07,0.00,90527.99,138676.06
15034.31,63091.98,0.00,78126.29
1421.59,2344.23,0.00,3765.82
42666.29,0.00,72626.46,115292.75
37559.36,173777.08,0.00,211336.44
7913.27,0.00,46554.00,54467.27
97462.12,0.00,0.00,97462.12
197946.30,0.00,0.00,197946.30
34632.08,54946.81,0.00,89578.89
38.57,85.07,0.00,123.64
33425.60,0.00,0.00,33425.60
167961.82,0.00,0.00,167961.82
15342.82,0.00,39100.19,54443.01
16977.63,42712.06,0.00,59689.69
18164.45,0.00,122306.82,140471.27
55932.51,0.00,0.00,55932.51
8202.54,17212.77,0.00,25415.31
10567.69,0.00,0.00,10567.69
7194.80,0.00,62303.21,69498.01
42270.71,0.00,95266.58,137537.29
117567.97,0.00,0.00,117567.97
45189.00,72271.26,0.00,117460.26
34050.84,0.00,80004.98,114055.82
22540.25,0.00,66063.93,88604.18
2193.61,8410.71,0.00,10604.32
22145.82,0.00,84685.99,106831.81
51366.85,0.00,0.00,51366.85
19709.17,0.00,42997.88,62707.05
19678.60,156026.69,0.00,175705.29
94072.61,0.00,0.00,94072.61
80703.02,0.00,0.00,80703.02
21276.89,34227.19,0.00,55504.08
2229.19,7802.34,0.00,10031.53
15850.80,0.00,57475.99,73326.79
12867.85,0.00,0.00,12867.85
43071.21,0.00,100381.74,143452.95
887.87,4304.69,0.00,5192.56
111693.80,0.00,0.00,111693.80
113517.30,0.00,0.00,113517.30
1052.69,0.00,2249.86,3302.55
1612.80,0.00,0.00,1612.80
80421.65,0.00,0.00,80421.65
17026.78,34606.04,0.00,51632.82
4054.12,16033.38,0.00,20087.50
72052.73,0.00,0.00,72052.73
18650.32,0.00,63501.48,82151.80
63937.11,0.00,0.00,63937.11
15117.11,69787.39,0.00,84904.50
40070.16,0.00,121154.94,161225.10
21982.14,34695.86,0.00,56678.00
82094.70,0.00,0.00,82094.70
1187.18,0.00,2947.37,4134.55
30775.96,95139.31,0.00,125915.27
60067.55,0.00,0.00,60067.55
4405.28,0.00,30997.92,35403.20
14363.32,0.00,37394.78,51758.10
21796.55,0.00,33899.46,55696.01
15544.90,110089.49,0.00,125634.39
9855.61,0.00,61104.05,70959.66
14896.73,51882.67,0.00,66779.40
43715.61,0.00,0.00,43715.61
17993.74,0.00,62224.79,80218.53
6271.59,0.00,50294.21,56565.80
79294.47,144124.55,0.00,223419.02
607.89,0.00,2663.54,3271.43
74979.72,0.00,0.00,74979.72
18594.00,0.00,0.00,18594.00
24620.78,0.00,46610.98,71231.76
27464.73,0.00,42838.97,70303.70
46892.09,83145.92,0.00,130038.01
59274.46,0.00,104347.88,163622.34
1600.74,2435.98,0.00,4036.72
23342.99,81367.82,0.00,104710.81
84657.87,0.00,0.00,84657.87
78959.79,0.00,0.00,78959.79
132090.13,0.00,0.00,132090.13
68018.48,0.00,0.00,68018.48
75.01,321.55,0.00,396.56
17403.25,0.00,90480.33,107883.58
8104.75,0.00,16175.26,24280.01
20928.68,0.00,54076.97,75005.65
97546.51,0.00,0.00,97546.51
2415.45,0.00,5593.79,8009.24
5916.58,15298.36,0.00,21214.94
142034.89,0.00,0.00,142034.89
181301.05,0.00,0.00,181301.05
259.10,0.00,2089.46,2348.56
201930.04,0.00,0.00,201930.04
15447.44,40349.06,0.00,55796.50
32452.72,0.00,89281.26,121733.98
3308.97,19662.30,0.00,22971.27
18095.85,55949.28,0.00,74045.13
156044.27,0.00,0.00,156044.27
31725.86,0.00,85310.86,117036.72
8500.97,0.00,0.00,8500.97
23871.41,43837.79,0.00,67709.20
10666.34,0.00,46916.94,57583.28
89385.86,0.00,0.00,89385.86
16646.17,0.00,69263.87,85910.04
9550.39,63237.43,0.00,72787.82
10302.40,34351.32,0.00,44653.72
124424.59,0.00,0.00,124424.59
51422.34,0.00,0.00,51422.34
60953.98,108549.61,0.00,169503.59
8223.83,0.00,46843.76,55067.59
7683.84,0.00,0.00,7683.84
83922.07,0.00,0.00,83922.07
2013.84,0.00,0.00,2013.84
45889.10,0.00,0.00,45889.10
6339.95,10630.03,0.00,16969.98
23853.09,54275.34,0.00,78128.43
14246.67,0.00,50081.62,64328.29
24822.01,0.00,76996.61,101818.62
10601.87,43792.61,0.00,54394.48
29774.13,0.00,0.00,29774.13
211.02,0.00,721.46,932.48
13413.57,0.00,45084.59,58498.16
12698.27,0.00,43512.18,56210.45
44438.11,0.00,102805.25,147243.36
94999.98,0.00,0.00,94999.98
17222.86,0.00,0.00,17222.86
19463.62,0.00,133974.05,153437.67
51787.98,0.00,0.00,51787.98
22102.42,49010.85,0.00,71113.27
74103.81,0.00,0.00,74103.81
63600.00,0.00,0.00,63600.00
23475.96,65670.98,0.00,89146.94
16205.89,110479.67,0.00,126685.56
32939.65,0.00,55924.72,88864.37
11056.04,0.00,34071.71,45127.75
26579.71,52133.57,0.00,78713.28
1557.31,0.00,7643.20,9200.51
884.75,0.00,2394.75,3279.50
19824.56,137341.44,0.00,157166.00
62031.89,153880.86,0.00,215912.75
77776.24,0.00,0.00,77776.24
187.04,0.00,1384.52,1571.56
15215.84,0.00,0.00,15215.84
23485.46,0.00,62471.43,85956.89
48733.24,0.00,0.00,48733.24
2217.09,0.00,19848.62,22065.71
70939.68,0.00,0.00,70939.68
104250.53,0.00,0.00,104250.53
168419.79,0.00,0.00,168419.79
22998.85,49013.88,0.00,72012.73
1164.64,0.00,0.00,1164.64
17054.79,52144.22,0.00,69199.01
80503.28,0.00,0.00,80503.28
7266.32,0.00,25314.48,32580.80
11294.68,57504.67,0.00,68799.35
85659.17,0.00,0.00,85659.17
20585.84,35063.02,0.00,55648.86
480.59,0.00,0.00,480.59
104152.43,0.00,0.00,104152.43
42481.43,0.00,185301.65,227783.08
51025.83,0.00,0.00,51025.83
20029.17,0.00,49357.44,69386.61
140234.83,0.00,0.00,140234.83
168271.74,0.00,0.00,168271.74
21384.96,53831.35,0.00,75216.31
3081.33,5459.61,0.00,8540.94
22893.42,43834.86,0.00,66728.28
114516.27,0.00,0.00,114516.27
27321.94,0.00,0.00,27321.94
6244.27,23416.16,0.00,29660.43
27188.95,42462.62,0.00,69651.57
40704.17,0.00,0.00,40704.17
53900.63,0.00,81386.24,135286.87
6462.14,44753.04,0.00,51215.18
118448.75,0.00,0.00,118448.75
39758.74,0.00,59685.77,99444.51
72784.33,0.00,0.00,72784.33
129968.70,0.00,0.00,129968.70
3240.97,0.00,5780.53,9021.50
64430.08,0.00,0.00,64430.08
84897.55,0.00,0.00,84897.55
24278.09,0.00,72673.93,96952.02
3102.79,6189.50,0.00,9292.29
22743.96,58911.31,0.00,81655.27
14758.63,0.00,55461.06,70219.69
59443.45,0.00,127647.04,187090.49
4800.03,0.00,8275.17,13075.20
66210.34,0.00,122781.34,188991.68
3194.19,5573.09,0.00,8767.28
20534.14,0.00,62374.29,82908.43
17186.28,0.00,29262.31,46448.59
69894.28,0.00,0.00,69894.28
8677.56,22046.95,0.00,30724.51
118923.32,0.00,0.00,118923.32
14838.94,27207.78,0.00,42046.72
290.54,0.00,2542.36,2832.90
96152.51,0.00,0.00,96152.51
11853.74,0.00,70280.37,82134.11
185466.08,0.00,0.00,185466.08
88676.47,0.00,0.00,88676.47
18972.00,97465.07,0.00,116437.07
19718.33,0.00,86689.73,106408.06
11445.25,86882.51,0.00,98327.76
27169.99,0.00,56441.10,83611.09
5455.80,0.00,0.00,5455.80
8031.94,0.00,56671.07,64703.01
750.11,2110.07,0.00,2860.18
691.65,1203.04,0.00,1894.69
31.06,103.84,0.00,134.90
51.39,248.61,0.00,300.00
380.74,1741.18,0.00,2121.92
13488.00,0.00,0.00,13488.00
102060.07,0.00,0.00,102060.07
72925.92,0.00,0.00,72925.92
50507.55,0.00,132666.87,183174.42
20816.52,0.00,57119.45,77935.97
14318.35,57678.85,0.00,71997.20
7455.55,0.00,18034.67,25490.22
12746.56,0.00,70130.69,82877.25
19073.26,0.00,49520.07,68593.33
40337.90,0.00,0.00,40337.90
11058.90,0.00,21757.08,32815.98
116119.62,0.00,0.00,116119.62
11219.71,0.00,0.00,11219.71
94691.03,0.00,0.00,94691.03
2531.71,0.00,4189.49,6721.20
106523.68,0.00,0.00,106523.68
33733.18,62143.87,0.00,95877.05
9166.70,0.00,30705.10,39871.80
41174.00,72477.59,0.00,113651.59
66509.04,0.00,0.00,66509.04
20676.70,0.00,52179.45,72856.15
18877.33,52233.87,0.00,71111.20
217132.04,0.00,0.00,217132.04
140299.87,0.00,0.00,140299.87
41250.25,0.00,72047.18,113297.43
102020.59,0.00,0.00,102020.59
68939.81,0.00,0.00,68939.81
16886.23,0.00,50622.19,67508.42
95511.57,0.00,0.00,95511.57
22360.63,105046.20,0.00,127406.83
73041.79,0.00,0.00,73041.79
77134.00,0.00,0.00,77134.00
2270.65,9523.85,0.00,11794.50
33753.16,58689.32,0.00,92442.48
19575.59,0.00,49953.26,69528.85
38507.42,76008.72,0.00,114516.14
23923.52,0.00,36977.25,60900.77
12724.72,0.00,60341.89,73066.61
160577.04,0.00,0.00,160577.04
11309.29,0.00,63172.97,74482.26
31784.65,67872.15,0.00,99656.80
21142.39,43508.66,0.00,64651.05
37986.59,0.00,85838.40,123824.99
121095.00,0.00,0.00,121095.00
24397.77,96518.20,0.00,120915.97
105995.24,0.00,0.00,105995.24
6930.71,55853.46,0.00,62784.17
2619.06,9437.41,0.00,12056.47
19225.68,0.00,170118.40,189344.08
170927.86,0.00,0.00,170927.86
17503.20,43827.05,0.00,61330.25
48447.33,81435.72,0.00,129883.05
8896.41,0.00,32354.64,41251.05
3562.81,8038.94,0.00,11601.75
83540.15,0.00,0.00,83540.15
13430.67,0.00,0.00,13430.67
19849.05,96272.96,0.00,116122.01
12762.85,0.00,29274.40,42037.25
21308.36,63309.73,0.00,84618.09
49638.55,131662.48,0.00,181301.03
6383.42,29946.01,0.00,36329.43
6982.56,44585.84,0.00,51568.40
67773.95,0.00,0.00,67773.95
20020.15,0.00,37040.33,57060.48
11753.69,103980.07,0.00,115733.76
88306.30,0.00,0.00,88306.30
14671.69,0.00,56735.60,71407.29
125.00,0.00,0.00,125.00
17703.02,0.00,90319.04,108022.06
14720.54,0.00,26687.71,41408.25
44959.24,99124.38,0.00,144083.62
8844.22,0.00,77866.12,86710.34
26364.39,0.00,70877.97,97242.36
43024.25,76419.71,0.00,119443.96
11981.10,0.00,26696.91,38678.01
5967.33,0.00,0.00,5967.33
163645.58,0.00,0.00,163645.58
91188.83,0.00,0.00,91188.83
5464.92,0.00,0.00,5464.92
10826.54,83678.34,0.00,94504.88
47184.70,89190.47,0.00,136375.17
2152.77,8096.50,0.00,10249.27
70271.42,0.00,0.00,70271.42
79884.02,0.00,0.00,79884.02
9012.87,0.00,34526.44,43539.31
13631.26,34717.60,0.00,48348.86
121566.77,0.00,0.00,121566.77
16850.61,61341.39,0.00,78192.00
87618.99,0.00,0.00,87618.99
89042.05,0.00,0.00,89042.05
2147.56,6500.95,0.00,8648.51
1208.79,0.00,9751.52,10960.31
655.81,0.00,3185.71,3841.52
11750.77,0.00,68420.24,80171.01
13494.23,22043.74,0.00,35537.97
24759.00,64874.71,0.00,89633.71
12750.24,0.00,40960.00,53710.24
19836.72,57310.35,0.00,77147.07
20149.72,53664.28,0.00,73814.00
85584.97,0.00,0.00,85584.97
10290.74,0.00,78687.19,88977.93
11494.54,47430.06,0.00,58924.60
5209.75,0.00,0.00,5209.75
12986.51,62775.43,0.00,75761.94
81782.03,0.00,0.00,81782.03
79661.81,255876.15,0.00,335537.96
15915.17,57591.90,0.00,73507.07
2457.02,0.00,0.00,2457.02
84825.40,0.00,0.00,84825.40
12362.67,83965.81,0.00,96328.48
9226.71,55107.51,0.00,64334.22
39648.95,0.00,73560.10,113209.05
20507.74,78423.54,0.00,98931.28
19576.46,81146.92,0.00,100723.38
85058.60,0.00,0.00,85058.60
29190.70,0.00,45712.88,74903.58
15005.41,53595.63,0.00,68601.04
1952.57,10902.86,0.00,12855.43
95120.83,0.00,0.00,95120.83
27253.62,0.00,55851.92,83105.54
11405.42,0.00,0.00,11405.42
56103.97,124932.95,0.00,181036.92
2799.58,0.00,17043.79,19843.37
24473.92,90414.20,0.00,114888.12
57723.43,0.00,0.00,57723.43
5317.70,42700.87,0.00,48018.57
20977.97,0.00,147881.89,168859.86
6699.24,10469.24,0.00,17168.48
47796.77,0.00,103191.98,150988.75
68651.59,0.00,131293.07,199944.66
58994.13,0.00,0.00,58994.13
630.00,0.00,0.00,630.00
21788.21,0.00,42348.35,64136.56
10233.70,0.00,45973.21,56206.91
186052.21,0.00,0.00,186052.21
31587.85,0.00,117442.21,149030.06
16333.66,64887.55,0.00,81221.21
3560.41,19091.59,0.00,22652.00
20751.20,36796.83,0.00,57548.03
50008.88,118410.96,0.00,168419.84
34657.83,0.00,84266.36,118924.19
28840.57,0.00,50443.74,79284.31
5768.44,0.00,32835.23,38603.67
2180.57,12551.88,0.00,14732.45
64850.46,0.00,0.00,64850.46
2299.09,11687.35,0.00,13986.44
26838.39,48073.51,0.00,74911.90
40561.13,0.00,91633.82,132194.95
63249.02,0.00,0.00,63249.02
3544.81,7149.99,0.00,10694.80
2217.61,14867.39,0.00,17085.00
218008.43,0.00,0.00,218008.43
27928.04,87874.56,0.00,115802.60
36846.79,0.00,68997.19,105843.98
4329.66,0.00,8389.12,12718.78
29603.03,0.00,62965.00,92568.03
111735.96,0.00,0.00,111735.96
17773.69,76957.33,0.00,94731.02
120909.20,0.00,0.00,120909.20
583.07,1841.51,0.00,2424.58
9598.11,0.00,50978.30,60576.41
54875.83,0.00,0.00,54875.83
22159.58,77017.75,0.00,99177.33
102454.42,0.00,0.00,102454.42
2631.18,7547.62,0.00,10178.80
17517.61,0.00,0.00,17517.61
13876.46,0.00,47014.91,60891.37
73532.38,0.00,0.00,73532.38
11459.89,0.00,64844.89,76304.78
12794.31,0.00,55368.94,68163.25
7137.74,0.00,0.00,7137.74
94073.99,0.00,0.00,94073.99
62406.01,0.00,0.00,62406.01
21104.12,62459.18,0.00,83563.30
16850.09,0.00,85866.50,102716.59
53400.95,0.00,94158.38,147559.33
10875.05,0.00,16347.97,27223.02
13688.11,0.00,0.00,13688.11
78746.43,0.00,0.00,78746.43
20161.91,78434.73,0.00,98596.64
8953.38,61935.67,0.00,70889.05
182481.46,0.00,0.00,182481.46
760.21,0.00,1528.83,2289.04
30768.00,63607.52,0.00,94375.52
30384.34,0.00,0.00,30384.34
1058.76,0.00,6931.74,7990.50
1686.00,0.00,6092.08,7778.08
28415.73,0.00,126593.65,155009.38
79647.00,0.00,0.00,79647.00
4391.24,12894.34,0.00,17285.58
8556.99,66981.22,0.00,75538.21
4460.87,0.00,16379.98,20840.85
1280.95,2104.55,0.00,3385.50
80292.95,0.00,0.00,80292.95
31244.08,0.00,50899.75,82143.83
30131.54,0.00,112588.70,142720.24
30848.63,75303.77,0.00,106152.40
28489.51,53452.79,0.00,81942.30
24512.28,56467.22,0.00,80979.50
317.23,0.00,2582.82,2900.05
17883.75,38111.93,0.00,55995.68
48786.30,0.00,0.00,48786.30
93236.00,0.00,0.00,93236.00
23076.01,0.00,127791.11,150867.12
15855.95,37409.69,0.00,53265.64
27473.16,47310.06,0.00,74783.22
61056.00,0.00,0.00,61056.00
6441.45,0.00,13668.49,20109.94
165099.68,0.00,0.00,165099.68
86532.08,0.00,0.00,86532.08
5811.49,12263.51,0.00,18075.00
14604.73,0.00,108263.28,122868.01
37178.85,0.00,66479.65,103658.50
24674.36,53359.58,0.00,78033.94
4033.87,0.00,0.00,4033.87
23942.32,74677.96,0.00,98620.28
1903.22,3713.13,0.00,5616.35
13884.50,0.00,35211.90,49096.40
155077.70,0.00,0.00,155077.70
43965.09,80234.93,0.00,124200.02
26403.58,0.00,0.00,26403.58
8038.02,28023.25,0.00,36061.27
34427.79,0.00,80348.46,114776.25
7027.99,0.00,0.00,7027.99
28885.51,0.00,98538.30,127423.81
36885.00,0.00,0.00,36885.00
6569.91,12158.96,0.00,18728.87
18827.10,0.00,105048.88,123875.98
1518.10,0.00,5353.39,6871.49
33786.07,0.00,0.00,33786.07
5301.30,9132.57,0.00,14433.87
59448.97,0.00,0.00,59448.97
2935.17,0.00,8164.64,11099.81
18485.75,137206.85,0.00,155692.60
694.74,1770.14,0.00,2464.88
65509.99,0.00,0.00,65509.99
73466.08,0.00,0.00,73466.08
15204.92,0.00,82666.88,97871.80
35612.94,0.00,80814.98,116427.92
43901.96,76321.81,0.00,120223.77
80497.59,0.00,0.00,80497.59
7310.28,0.00,0.00,7310.28
9105.19,0.00,52368.42,61473.61
40397.78,0.00,63368.24,103766.02
10012.72,0.00,74662.63,84675.35
63514.18,0.00,0.00,63514.18
6285.65,0.00,41445.84,47731.49
11870.53,0.00,63134.49,75005.02
10646.55,0.00,0.00,10646.55
117339.55,0.00,0.00,117339.55
940.45,1678.18,0.00,2618.63
11673.05,63187.64,0.00,74860.69
16460.39,0.00,0.00,16460.39
5266.39,0.00,37452.28,42718.67
11426.12,0.00,0.00,11426.12
6746.19,10814.43,0.00,17560.62
192467.59,0.00,0.00,192467.59
11682.24,0.00,71420.27,83102.51
6080.70,0.00,0.00,6080.70
7605.54,48604.99,0.00,56210.53
63248.05,0.00,0.00,63248.05
49935.92,84531.08,0.00,134467.00
17018.14,62337.49,0.00,79355.63
3892.26,0.00,21224.97,25117.23
39134.12,0.00,59702.37,98836.49
26729.18,59899.38,0.00,86628.56
93420.01,0.00,0.00,93420.01
12993.19,112004.78,0.00,124997.97
1479.99,0.00,2938.83,4418.82
22233.63,41111.31,0.00,63344.94
6238.38,0.00,53525.90,59764.28
17030.21,0.00,0.00,17030.21
21587.85,44447.17,0.00,66035.02
17373.70,68633.14,0.00,86006.84
91041.24,0.00,0.00,91041.24
31524.31,154667.63,0.00,186191.94
34037.03,51491.50,0.00,85528.53
17568.03,0.00,55587.98,73156.01
51296.31,0.00,82626.83,133923.14
5147.89,0.00,33656.57,38804.46
37233.30,72050.94,0.00,109284.24
56458.44,0.00,0.00,56458.44
52.00,0.00,0.00,52.00
13225.80,70678.42,0.00,83904.22
30479.72,0.00,46415.43,76895.15
23440.38,0.00,59356.88,82797.26
8987.35,0.00,0.00,8987.35
347.31,2201.69,0.00,2549.00
5782.12,42677.88,0.00,48460.00
16640.66,0.00,96313.34,112954.00
9070.60,0.00,59318.97,68389.57
140909.65,0.00,0.00,140909.65
21878.65,0.00,53738.98,75617.63
27800.63,0.00,0.00,27800.63
23629.58,0.00,102178.08,125807.66
6767.72,14174.01,0.00,20941.73
3798.02,0.00,25636.48,29434.50
28895.37,0.00,46431.65,75327.02
191164.07,0.00,0.00,191164.07
37824.80,0.00,0.00,37824.80
107703.00,0.00,0.00,107703.00
2490.43,9477.33,0.00,11967.76
148987.45,0.00,0.00,148987.45
132150.68,0.00,0.00,132150.68
28095.89,65580.89,0.00,93676.78
16679.81,39318.79,0.00,55998.60
13902.58,0.00,60072.47,73975.05
33439.87,0.00,62981.31,96421.18
21510.50,0.00,0.00,21510.50
43357.87,0.00,108597.27,151955.14
49922.99,0.00,0.00,49922.99
23472.45,0.00,37594.56,61067.01
7873.90,0.00,64830.42,72704.32
